participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,Demographic.1.player.id_in_group,Demographic.1.player.age,Demographic.1.player.gender,Demographic.1.player.nationality,Demographic.1.player.residency,Demographic.1.player.ethnicity,Demographic.1.player.education,Demographic.1.player.payoff,Demographic.1.group.id_in_subsession,Demographic.1.subsession.round_number,matrix_new.1.player.id_in_group,matrix_new.1.player.answer_q01,matrix_new.1.player.answer_q02,matrix_new.1.player.start_time0,matrix_new.1.player.elapsed_time0,matrix_new.1.player.count0,matrix_new.1.player.is_correct0,matrix_new.1.player.score,matrix_new.1.player.test_matrix1,matrix_new.1.player.test_matrix2,matrix_new.1.player.answer_q11,matrix_new.1.player.answer_q12,matrix_new.1.player.start_time1,matrix_new.1.player.elapsed_time1,matrix_new.1.player.is_correct1,matrix_new.1.player.count1,matrix_new.1.player.score1,matrix_new.1.player.answer_q21,matrix_new.1.player.answer_q22,matrix_new.1.player.start_time2,matrix_new.1.player.elapsed_time2,matrix_new.1.player.is_correct2,matrix_new.1.player.count2,matrix_new.1.player.score2,matrix_new.1.player.answer_q31,matrix_new.1.player.answer_q32,matrix_new.1.player.start_time3,matrix_new.1.player.elapsed_time3,matrix_new.1.player.is_correct3,matrix_new.1.player.count3,matrix_new.1.player.score3,matrix_new.1.player.answer_q41,matrix_new.1.player.answer_q42,matrix_new.1.player.start_time4,matrix_new.1.player.elapsed_time4,matrix_new.1.player.is_correct4,matrix_new.1.player.count4,matrix_new.1.player.score4,matrix_new.1.player.answer_q51,matrix_new.1.player.answer_q52,matrix_new.1.player.start_time5,matrix_new.1.player.elapsed_time5,matrix_new.1.player.is_correct5,matrix_new.1.player.count5,matrix_new.1.player.score5,matrix_new.1.player.answer_q61,matrix_new.1.player.answer_q62,matrix_new.1.player.start_time6,matrix_new.1.player.elapsed_time6,matrix_new.1.player.is_correct6,matrix_new.1.player.count6,matrix_new.1.player.score6,matrix_new.1.player.answer_q71,matrix_new.1.player.answer_q72,matrix_new.1.player.start_time7,matrix_new.1.player.elapsed_time7,matrix_new.1.player.is_correct7,matrix_new.1.player.count7,matrix_new.1.player.score7,matrix_new.1.player.answer_q81,matrix_new.1.player.answer_q82,matrix_new.1.player.start_time8,matrix_new.1.player.elapsed_time8,matrix_new.1.player.is_correct8,matrix_new.1.player.count8,matrix_new.1.player.score8,matrix_new.1.player.answer_q91,matrix_new.1.player.answer_q92,matrix_new.1.player.start_time9,matrix_new.1.player.elapsed_time9,matrix_new.1.player.is_correct9,matrix_new.1.player.count9,matrix_new.1.player.score9,matrix_new.1.player.answer_q101,matrix_new.1.player.answer_q102,matrix_new.1.player.start_time10,matrix_new.1.player.elapsed_time10,matrix_new.1.player.is_correct10,matrix_new.1.player.count10,matrix_new.1.player.score10,matrix_new.1.player.matrix_payoff0,matrix_new.1.player.matrix_payoff,matrix_new.1.player.avg_score,matrix_new.1.player.payoff,matrix_new.1.group.id_in_subsession,matrix_new.1.subsession.round_number,discrete.1.player.id_in_group,discrete.1.player.test_intro1,discrete.1.player.test_intro2,discrete.1.player.test_belief1,discrete.1.player.test_belief2,discrete.1.player.time9,discrete.1.player.choice1,discrete.1.player.rand_choice,discrete.1.player.predalg,discrete.1.player.predhum,discrete.1.player.beliefalgorithm,discrete.1.player.beliefhuman,discrete.1.player.gender2,discrete.1.player.ethnicity2,discrete.1.player.age2,discrete.1.player.education2,discrete.1.player.payoff_belief_a,discrete.1.player.payoff_choice_a,discrete.1.player.payoff_belief_h,discrete.1.player.payoff_choice_h,discrete.1.player.payoff_belief,discrete.1.player.payoff_choice,discrete.1.player.accuracyalgorithm,discrete.1.player.accuracyhuman,discrete.1.player.treatment,discrete.1.player.test,discrete.1.player.test2,discrete.1.player.random_draw,discrete.1.player.payoff,discrete.1.group.id_in_subsession,discrete.1.subsession.round_number,openquestion.1.player.id_in_group,openquestion.1.player.test_intro,openquestion.1.player.choice1,openquestion.1.player.beliefa,openquestion.1.player.beliefh,openquestion.1.player.explanation,openquestion.1.player.explanation2,openquestion.1.player.fair,openquestion.1.player.transparent,openquestion.1.player.simpler,openquestion.1.player.familiar,openquestion.1.player.characteristics,openquestion.1.player.previous_performance,openquestion.1.player.discriminate,openquestion.1.player.quickly,openquestion.1.player.error,openquestion.1.player.other,openquestion.1.player.x1,openquestion.1.player.x2,openquestion.1.player.x3,openquestion.1.player.x4,openquestion.1.player.x5,openquestion.1.player.payoff,openquestion.1.group.id_in_subsession,openquestion.1.subsession.round_number,scl.1.player.id_in_group,scl.1.player.lottery_choice,scl.1.player.outcome_to_pay,scl.1.player.outcome_lo,scl.1.player.outcome_hi,scl.1.player.payoff,scl.1.group.id_in_subsession,scl.1.subsession.round_number,BFI_S.1.player.id_in_group,BFI_S.1.player.Worry,BFI_S.1.player.Nervous,BFI_S.1.player.Relax,BFI_S.1.player.Talkative,BFI_S.1.player.Sociable,BFI_S.1.player.Reserved,BFI_S.1.player.Original,BFI_S.1.player.Artistic,BFI_S.1.player.Active_imagination,BFI_S.1.player.Rude,BFI_S.1.player.Forgiving,BFI_S.1.player.Considerate,BFI_S.1.player.Thorough_job,BFI_S.1.player.Lazy,BFI_S.1.player.Efficient,BFI_S.1.player.Neuroticism,BFI_S.1.player.Extraversion,BFI_S.1.player.Openness,BFI_S.1.player.Agreeableness,BFI_S.1.player.Conscientiousness,BFI_S.1.player.payoff,BFI_S.1.group.id_in_subsession,BFI_S.1.subsession.round_number,final_payoff.1.player.id_in_group,final_payoff.1.player.matrix_payoff,final_payoff.1.player.mpl_payoff,final_payoff.1.player.belief_payoff,final_payoff.1.player.belief_choice,final_payoff.1.player.payoff,final_payoff.1.group.id_in_subsession,final_payoff.1.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.payoff_backup,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
29,84zji6m5,,0,34,33,payment_info,PaymentInfo,10.7.255.157,2019-07-05 15:03:53.512681+00:00,1,A8AK4WHNZS755,378XPAWRUCDZDV7FJ15ELVOD9FKIA4,2.15,2.25,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,29,11,1,US,US,White,5,0,1,1,29,79,21,1562339137,57.23,1,0,,,,63,37,1562339216,30.34,0,1,,85,15,1562339246,29.05,0,1,,84,16,1562339275,21.17,0,1,,97,3,1562339296,9.83,0,1,,87,13,1562339306,9.79,0,1,,77,23,1562339316,35.16,0,1,,96,4,1562339351,16.18,0,1,,74,26,1562339367,13.83,0,1,,43,57,1562339381,24.53,0,1,,80,20,1562339406,13.15,0,1,,0.55,,69.7,1.09,1,1,29,1,1,0,1,24.53,0,1,26.1,22,1,2,1,1,11,5,0,1.06,0,1.06,,,50,50,baseline,2,6,1,1.06,1,1,29,,0,1,2,I FEEL BETTER WITH THE HUMAN PREDICTION METHOD,"BOTH ARE NOT SAME, HUMAN OREDICTOR IS AS MORMAL, BUT ALOGORITHM IS NOT LIKE THAT",3,3,3,3,3,3,3,3,3,3,,,,,,0,1,1,29,5,low,0,1.5,0,1,1,29,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,,,,,,0,1,1,29,,,,,0,1,1,29,,0,1,1
30,5r5ukvju,,0,34,33,payment_info,PaymentInfo,10.41.198.134,2019-07-05 15:03:54.193232+00:00,1,A1HDFIW3AHNNAT,39OWYR0EPKRGZM3SYZD9LKTSWEVFYK,3.44,3.54,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,30,9,0,US,US,White,7,0,1,1,30,79,21,1562339091,31.21,1,0,,,,63,37,1562339134,18.63,0,1,,15,85,1562339153,11.18,0,1,,16,84,1562339164,33.31,0,1,,97,3,1562339198,9.22,0,1,,87,13,1562339207,12.22,0,1,,77,23,1562339219,15.68,0,1,,96,4,1562339235,9.3,0,1,,74,26,1562339244,20.55,0,1,,43,57,1562339265,10.9,0,1,,80,20,1562339275,9.82,0,1,,0.98,,74.9,1.32,1,1,30,1,1,0,1,10.9,0,1,22.9,16,9,8,0,1,9,7,0,1.12,0.36,1.12,,,90,80,transp,36,2,1,1.12,1,1,30,,0,9,8,"I thought that a human recruiter would be less likely to weigh each of the algorithmic factors (age, sex, etc.) equally as compared to the algorithmic evaluator.",one,3,5,5,2,1,4,4,4,3,2,,,,,,0,1,1,30,3,high,0.25,1,1,1,1,30,4,2,3,1,1,5,5,5,5,1,4,4,4,2,4,,,,,,0,1,1,30,,,,,0,1,1,30,,0,1,1
31,j2igk2f9,,0,34,33,payment_info,PaymentInfo,10.30.23.247,2019-07-05 15:03:55.596829+00:00,1,A3493E42N1JZVF,3DQQ64TANGLO1UXMX1RQCHMGNCIPWY,3.98,4.08,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,31,4,1,US,US,White,5,0,1,1,31,79,21,1562339081,8.37,1,0,,,,37,63,1562339098,6.34,0,1,,85,15,1562339104,8.69,0,1,,16,84,1562339113,5.93,0,1,,97,3,1562339119,4.19,0,1,,87,13,1562339123,4.64,0,1,,23,77,1562339128,7.04,0,1,,96,4,1562339135,6.59,0,1,,74,26,1562339141,7.54,0,1,,57,43,1562339149,14.38,0,1,,80,20,1562339163,13.66,0,1,,1.36,,82.1,1.26,1,1,31,1,1,0,1,14.38,1,1,15.47,15,14,14,1,1,4,5,0.98,1.24,0.99,1.24,,,50,50,baseline,52,2,1,2.22,1,1,31,,1,14,14,"I didn't believe there was a real human option available in the hit, so I chose the algorithm","I assigned the same values, no difference",3,3,4,2,2,2,2,4,3,2,,,,,,0,1,1,31,1,low,0.5,0.5,0.5,1,1,31,4,4,2,3,3,2,4,5,5,2,4,4,3,3,4,,,,,,0,1,1,31,,,,,0,1,1,31,,0,1,1
32,0u36054u,,0,34,33,payment_info,PaymentInfo,10.81.217.61,2019-07-05 15:03:56.139449+00:00,1,A24DSECWUBZC0Z,35USIKEBNRGQ4U63Q41UAYI8ZVON6Z,3.36,3.46,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,32,7,1,US,US,White,2,0,1,1,32,21,79,1562339100,9.72,1,0,,,,37,63,1562339127,7.89,0,1,,15,85,1562339135,8.1,0,1,,16,84,1562339143,11.12,0,1,,97,3,1562339154,8.02,0,1,,87,13,1562339162,6.93,0,1,,23,77,1562339169,12.91,0,1,,4,96,1562339182,4.97,0,1,,26,74,1562339187,29.34,0,1,,43,57,1562339216,9.99,0,1,,20,80,1562339226,5.98,0,1,,1.34,,79.5,1.33,1,1,32,1,1,0,1,9.99,0,1,13.26,13.29,25,10,1,1,7,2,0,1.28,0.89,1.28,,,50,75,transp,61,1,1,1.28,1,1,32,,0,25,10,I believed that the algorithmic evaluation would put too much emphasis on me being over 40.,My age mostly. I was off on the computer prediction but I did not do the math either.,2,4,3,2,3,2,3,5,3,2,,,,,,0,1,1,32,2,high,0.38,0.75,0.75,1,1,32,2,1,5,2,2,3,4,4,5,3,2,2,4,3,4,,,,,,0,1,1,32,,,,,0,1,1,32,,0,1,1
33,wwez2qxm,,0,34,33,payment_info,PaymentInfo,10.7.255.157,2019-07-05 15:03:57.562558+00:00,1,A1IQGWRTNE83IE,3KMS4QQVK2QLFHEBUKCICCEHYZMFKP,4.33,4.43,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,33,4,1,US,US,White,4,0,1,1,33,21,79,1562339106,15.14,1,0,,,,37,63,1562339129,10.94,0,1,,85,15,1562339140,23.45,0,1,,16,84,1562339164,11.92,0,1,,3,97,1562339175,6.97,0,1,,87,13,1562339182,6.96,0,1,,23,77,1562339189,14.01,0,1,,4,96,1562339203,5.75,0,1,,26,74,1562339209,6.19,0,1,,43,57,1562339215,8.59,0,1,,20,80,1562339224,6.5,0,1,,1.25,,79.9,1.36,1,1,33,1,1,0,1,8.59,1,0,11.69,13,8,10,1,1,4,4,0.86,1.31,0.91,1.31,,,60,75,baseline,14,2,0,2.22,1,1,33,,1,8,10,I'd prefer a logical computer making decisions based on evidence to a human with his or her biases and anecdotal experiences.,I thought the human would assume worse times as people tend to be more negative. The computer algorithm I figured would have data showing people in my age group/gender being faster at solving them than I was.,4,5,4,2,3,5,1,5,2,1,,,,,,0,1,1,33,2,high,0.38,0.75,0.75,1,1,33,2,2,4,1,1,4,2,3,5,4,3,2,5,2,5,,,,,,0,1,1,33,,,,,0,1,1,33,,0,1,1
34,acno72u7,,0,1,33,Demographic,Introduction,10.63.114.134,2019-07-05 15:03:57.961091+00:00,1,A8KDSIY4KBYR4,3R9WASFE2ZGG4CDXULFSZR2U28ZFZB,0,0.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,34,,,,,,,0,1,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,34,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0,1,1,34,,,,,,,,,,,,,,,,,,,,,,0,1,1,34,,,,,0,1,1,34,,,,,,,,,,,,,,,,,,,,,0,1,1,34,,,,,0,1,1,34,,0,1,1
35,vsn19tf2,,0,1,33,Demographic,Introduction,10.69.88.164,2019-07-05 15:03:58.784880+00:00,1,A2TDK0LD62WZ8Y,317HQ483I7S6XE14S5AJ718D8MJNIT,0,0.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,35,,,,,,,0,1,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,35,,,,,,,,,,,,,,,,,,,,,,,,baseline,,,,0,1,1,35,,,,,,,,,,,,,,,,,,,,,,0,1,1,35,,,,,0,1,1,35,,,,,,,,,,,,,,,,,,,,,0,1,1,35,,,,,0,1,1,35,,0,1,1
36,p9xoq3i0,,0,1,33,Demographic,Introduction,10.147.49.132,2019-07-05 15:04:00.617100+00:00,1,A2HPSP60MYR5WD,32M8BPYGATM0NMKI51XOHHZG7AXIGG,0,0.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,36,,,,,,,0,1,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,36,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0,1,1,36,,,,,,,,,,,,,,,,,,,,,,0,1,1,36,,,,,0,1,1,36,,,,,,,,,,,,,,,,,,,,,0,1,1,36,,,,,0,1,1,36,,0,1,1
37,jxlq69s8,,0,34,33,payment_info,PaymentInfo,10.65.83.42,2019-07-05 15:04:03.237730+00:00,1,AFO9MCOXXSYY7,340UGXU9DY1OEA5DODLO0LQ1OK8UVP,0.68,0.78,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,37,7,0,PH,US,Asian,6,0,1,1,37,21,79,1562339105,40.11,1,0,,,,63,37,1562339163,26.34,0,1,,15,85,1562339189,19.61,0,1,,16,84,1562339209,12.01,0,1,,3,97,1562339221,11.3,0,1,,87,13,1562339232,12.49,0,1,,77,23,1562339245,18.04,0,1,,4,96,1562339263,13.52,0,1,,26,74,1562339276,22.13,0,1,,0,0,1562339298,91.04,1,1,,80,20,1562339389,8.09,0,1,,0.83,,66.7,0,1,1,37,1,1,0,1,91.04,0,0,64.19,60,80,85,0,0,7,6,0,0.43,0,0.43,,,70,70,baseline,35,8,1,0.43,1,1,37,,0,80,85,I feel that human recruiter can be trusted. I just rely on my gut instinct.,Human evaluator prefer humans so i believe human evaluator will give higher points.,1,3,4,1,1,1,4,5,4,2,,,,,,0,1,1,37,3,low,0.25,1,0.25,1,1,37,4,4,1,1,1,4,3,4,4,1,5,5,4,1,4,,,,,,0,1,1,37,,,,,0,1,1,37,,0,1,1
38,s0jm2nfb,,0,34,33,payment_info,PaymentInfo,10.165.214.104,2019-07-05 15:04:03.902972+00:00,1,A2KVKODD1QM7LA,3ZSANO2JCF7J30RJZTLK3Y5RFTZSFJ,2.55,2.65,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,38,4,1,US,US,White,7,0,1,1,38,21,79,1562339185,31.01,2,0,,,,63,37,1562339233,24.77,0,1,,85,15,1562339258,12.48,0,1,,84,16,1562339270,12.03,0,1,,97,3,1562339282,16.81,0,1,,87,13,1562339299,8.75,0,1,,77,23,1562339308,33.17,0,1,,96,4,1562339341,16.63,0,1,,74,26,1562339358,18.52,0,1,,57,43,1562339376,11.59,0,1,,80,20,1562339388,8.22,0,1,,0.98,,73.7,1.31,1,1,38,1,1,0,1,11.59,1,1,15.41,15,1,1,1,1,4,7,0,1.24,0,1.24,,,50,50,transp,72,3,0,1.24,1,1,38,,1,1,1,I JUST LIKE THE METHOD OVER THE OTHER METHOD .,I JUST MAKE THE DECISION BEST OF MY KNOWLEDGE.,4,3,4,3,4,4,3,4,3,4,,,,,,0,1,1,38,5,low,0,1.5,0,1,1,38,2,2,4,3,4,3,4,3,4,2,4,5,4,2,5,,,,,,0,1,1,38,,,,,0,1,1,38,,0,1,1
39,ers07gvl,,0,5,33,matrix_new,training2,10.31.80.242,2019-07-05 15:04:04.158500+00:00,1,A20W9ZCV1YTGEM,33JKGHPFYCUSTXRVDK8BZUFUPV3NM9,0,0.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,39,7,0,US,US,White,5,0,1,1,39,0,0,1562340447,99.8,1,1,,,,,,1562340447,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1,1,39,,,,,,,,,,,,,,,,,,,,,,,,baseline,,,,0,1,1,39,,,,,,,,,,,,,,,,,,,,,,0,1,1,39,,,,,0,1,1,39,,,,,,,,,,,,,,,,,,,,,0,1,1,39,,,,,0,1,1,39,,0,1,1
40,ua3hzry2,,0,1,33,Demographic,Introduction,10.29.84.125,2019-07-05 15:04:05.736420+00:00,1,A38BQDB2WCKRC2,3JAOYWH7VI4NYD5GCYORHG5LK1WL96,0,0.1,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,40,,,,,,,0,1,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,40,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0,1,1,40,,,,,,,,,,,,,,,,,,,,,,0,1,1,40,,,,,0,1,1,40,,,,,,,,,,,,,,,,,,,,,0,1,1,40,,,,,0,1,1,40,,0,1,1
41,g7bb25ay,,0,23,33,discrete,Belief3,10.11.247.75,2019-07-05 15:04:07.103362+00:00,1,AFNUC2JH7IG23,3S3AMIZX3U56YZORB10U0TYOHDXDCZ,0.58,0.68,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,41,4,0,CM,CM,Black,5,0,1,1,41,0,0,1562339922,90.53,4,1,,,,63,37,1562340021,19.77,0,1,,85,15,1562340040,29.29,0,1,,84,16,1562340070,24.02,0,1,,97,3,1562340094,15.41,0,1,,87,13,1562340109,34.4,0,1,,77,23,1562340144,20.87,0,1,,4,96,1562340164,15.64,0,1,,74,26,1562340180,17.85,0,1,,43,57,1562340198,55.28,0,1,,20,80,1562340253,11.62,0,1,,0,,65.6,0.58,1,1,41,1,1,0,1,,0,1,,,,,0,0,4,5,,,,,,,,,baseline,,,,0,1,1,41,,,,,,,,,,,,,,,,,,,,,,0,1,1,41,,,,,0,1,1,41,,,,,,,,,,,,,,,,,,,,,0,1,1,41,,,,,0,1,1,41,,0,1,1
42,wfu9pcyd,,0,34,33,payment_info,PaymentInfo,10.33.236.111,2019-07-05 15:04:06.635953+00:00,1,A1MIB492BU9KIQ,31QTRG6Q2TDSQZSMC29EXE7WYKIPYX,3.23,3.33,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,42,8,0,US,US,White,5,0,1,1,42,21,79,1562339109,22.49,1,0,,,,63,37,1562339147,12.4,0,1,,15,85,1562339159,19.63,0,1,,16,84,1562339179,26.32,0,1,,3,97,1562339205,10.5,0,1,,87,13,1562339216,12.1,0,1,,77,23,1562339228,20.41,0,1,,4,96,1562339248,12.48,0,1,,26,74,1562339261,12.19,0,1,,43,57,1562339273,20.14,0,1,,80,20,1562339293,28.5,0,1,,1.13,,72.5,1.16,1,1,42,1,1,0,1,20.14,1,0,25.62,10.06,22,21,0,1,8,5,0.87,1.07,0,1.07,,,30,30,transp,13,6,0,1.07,1,1,42,,1,22,21,I think that the algorithm would be able to analyze my data in an quicker fashion that a human evaluation,I picked an average of my times and saw that I was around 20-25 so I just tried to stay within this range,2,4,4,4,2,4,2,5,2,2,,,,,,0,1,1,42,3,high,0.25,1,1,1,1,42,2,2,4,1,1,5,4,5,5,4,4,3,4,2,4,,,,,,0,1,1,42,,,,,0,1,1,42,,0,1,1
43,lr409ja5,,0,34,33,payment_info,PaymentInfo,10.65.239.45,2019-07-05 15:04:08.452374+00:00,1,AZ79FR04OLJX8,3IKZ72A5B4GMNNZERX4Y44VLSURNF2,1.89,1.99,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,43,12,0,US,US,White,5,0,1,1,43,21,79,1562339162,25.81,1,0,,,,63,37,1562339209,29.76,0,1,,85,15,1562339239,35.1,0,1,,16,84,1562339274,17.09,0,1,,3,97,1562339291,14.86,0,1,,87,13,1562339306,14.38,0,1,,77,23,1562339320,28.27,0,1,,4,96,1562339348,24.9,0,1,,74,26,1562339373,43.38,0,2,,43,57,1562339417,32.05,0,1,,80,20,1562339449,19.94,0,1,,1.07,,64.1,0.97,1,1,43,1,1,0,1,32.05,1,0,34.94,29,35,45,0,1,12,5,1,0.92,0,0.92,,,75,75,baseline,25,8,0,0.92,1,1,43,,1,35,45,I think it is fairer and has no bias by age or sex,I thought they wouled think I was slower due to my age,4,4,2,2,4,4,1,3,1,3,,,,,,0,1,1,43,5,low,0,1.5,0,1,1,43,2,2,4,2,2,4,4,4,3,1,4,4,5,1,5,,,,,,0,1,1,43,,,,,0,1,1,43,,0,1,1
44,6qugvlql,,0,34,33,payment_info,PaymentInfo,10.165.214.104,2019-07-05 15:04:10.273001+00:00,1,AMPMTF5IAAMK8,3OVR4I9USPJXS4FHN80WHUTZ8F5Q44,4.31,4.41,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,44,3,1,US,US,White,5,0,1,1,44,21,79,1562339096,28.18,1,0,,,,63,37,1562339139,9.87,0,1,,85,15,1562339149,12.42,0,1,,84,16,1562339161,35.35,0,2,,3,97,1562339196,14.94,0,1,,87,13,1562339211,6.7,0,1,,23,77,1562339218,18.99,0,1,,4,96,1562339237,12.83,0,1,,26,74,1562339250,12.18,0,1,,43,57,1562339262,14.15,0,1,,80,20,1562339276,14.22,0,2,,1.03,,74.8,1.26,1,1,44,1,1,0,1,14.15,0,1,14.6,12.67,10,8,1,1,3,5,0.79,1.26,0.78,1.26,,,80,70,transp,47,6,1,2.05,1,1,44,,0,10,8,I noticed that the algorithmic recruiter added time to those who were female,This was more of a gut feeling response,3,4,5,2,2,4,3,5,2,3,,,,,,0,1,1,44,3,high,0.25,1,1,1,1,44,4,4,3,2,3,4,2,4,3,1,4,4,3,4,4,,,,,,0,1,1,44,,,,,0,1,1,44,,0,1,1
45,8ibx3nuz,,0,34,33,payment_info,PaymentInfo,10.63.251.11,2019-07-05 15:04:11.591237+00:00,1,A1C2T79XTDHE39,32M8BPYGATM0NMKI51XOHHZG7AXIGG,4.26,4.36,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,45,5,0,UK,US,White,6,0,1,1,45,21,79,1562339116,10.27,1,0,,,,63,37,1562339136,7.7,0,1,,15,85,1562339143,28.47,0,1,,84,16,1562339172,25.3,0,1,,3,97,1562339197,9.7,0,1,,87,13,1562339207,6.28,0,1,,77,23,1562339213,9.03,0,1,,96,4,1562339222,23.78,0,1,,74,26,1562339246,17.38,0,2,,43,57,1562339263,10.42,0,1,,80,20,1562339274,4.97,0,1,,1.33,,75.7,1.33,1,1,45,1,1,0,1,10.42,1,1,18.93,12.7,11,13,0,1,5,6,0.37,1.18,1,1.18,,,80,70,baseline,62,6,0,2.18,1,1,45,,1,11,13,Algorithmisms are more predictable and rigid to the rules. A human has some flexibility.,I thought a human would give more margin for error or give wiggle room. The robot would use only the data given and be firm on it.,4,5,5,3,2,5,2,5,2,1,,,,,,0,1,1,45,2,high,0.38,0.75,0.75,1,1,45,5,5,4,2,1,5,2,4,4,2,2,2,5,4,5,,,,,,0,1,1,45,,,,,0,1,1,45,,0,1,1
46,t87qjrq4,,0,34,33,payment_info,PaymentInfo,10.31.55.123,2019-07-05 15:04:17.263987+00:00,1,A21C7LCEX3EYQH,3R9WASFE2ZGG4CDXULFSZR2U28ZFZB,3.87,3.97,o539rllm,,,36FQTHX3Z3RMKIXUE9TLNGA43BT3B5,3GRRK9BQWREOB4YC89R86SOLHSUDPY,,0,0.1,1,46,8,0,US,US,White,4,0,1,1,46,79,21,1562339122,18.69,1,0,,,,63,37,1562339159,13.94,0,1,,85,15,1562339173,18.13,0,1,,84,16,1562339191,50.69,0,2,,97,3,1562339242,29.33,0,2,,87,13,1562339271,45.92,0,2,,77,23,1562339317,25.7,0,2,,96,4,1562339343,14.41,0,1,,74,26,1562339357,26.58,0,1,,57,43,1562339384,14.8,0,1,,80,20,1562339399,13.06,0,1,,1.19,,64.7,1.25,1,1,46,1,1,0,1,14.8,0,1,22.08,16,15,17,0,1,8,4,0.5,1.13,0.99,1.13,,,50,50,transp,36,5,0,2.12,1,1,46,,0,15,17,I chose it because I think the human recruiter has insight the computer cant have based on factors that are not just numbers.,I feel that the human would give more time based on the info given.,4,5,4,2,1,1,2,5,2,3,,,,,,0,1,1,46,1,high,0.5,0.5,0.5,1,1,46,5,4,3,5,5,2,4,4,4,1,4,5,4,2,4,,,,,,0,1,1,46,,,,,0,1,1,46,,0,1,1
